observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level,label_source
16.0,108.0,3074.0,0.0,18.399999999999995,91.0,24.3,101.0,6.999999999999997,7.999999999999998,8.0,6.999999999999991,90.0,1.0,3,expert_verified
16.0,104.0,2954.0,0.0,17.999999999999996,91.0,23.5,93.0,6.999999999999997,7.999999999999998,8.0,14.999999999999996,90.0,0.0,2,expert_verified
16.0,100.0,2906.0000000000005,-0.2600000000000001,17.599999999999998,91.0,23.5,98.0,6.999999999999997,7.999999999999998,8.0,15.999999999999982,90.0,1.0,2,expert_verified
16.0,102.0,2898.0,0.1699999999999999,17.599999999999998,91.0,23.9,89.0,6.999999999999997,7.999999999999998,8.0,7.999999999999979,70.0,1.0,2,expert_verified
16.0,100.0,2889.0,-0.2600000000000001,17.599999999999998,91.0,23.1,89.0,6.999999999999997,7.999999999999998,8.0,7.999999999999979,70.0,1.0,2,expert_verified
16.0,104.0,2992.0,0.12,17.999999999999996,91.0,23.1,92.0,6.999999999999997,7.999999999999998,8.0,32.99999999999998,70.0,1.0,3,expert_verified
16.0,90.0,2585.0,0.0,16.899999999999995,91.0,22.699999999999992,93.0,6.999999999999997,7.999999999999998,8.0,5.999999999999978,90.0,1.0,1,expert_verified
16.0,91.0,2593.0,0.1299999999999997,16.899999999999995,91.0,22.699999999999992,94.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,90.0,0.0,2,expert_verified
16.0,87.0,2472.0,0.0,18.399999999999995,91.0,27.1,92.0,6.999999999999997,7.999999999999998,8.0,19.0,70.0,1.0,2,expert_verified
16.0,11.99999999999999,923.9999999999998,0.0,14.900000000000002,91.0,28.2,101.0,6.999999999999997,7.999999999999998,8.0,27.99999999999999,70.0,1.0,2,expert_verified
16.0,11.99999999999999,987.9999999999998,-0.2699999999999998,14.5,92.0,27.8,92.0,6.999999999999997,7.999999999999998,8.0,23.999999999999982,70.0,1.0,2,expert_verified
16.0,9.999999999999996,989.9999999999998,0.2199999999999998,15.299999999999994,92.0,52.89999999999999,92.0,6.999999999999997,7.999999999999998,8.0,23.999999999999982,70.0,2.0,2,expert_verified
16.0,0.0,684.0,0.0,12.899999999999991,94.0,26.7,100.0,6.999999999999997,7.999999999999998,8.0,25.99999999999999,70.0,2.0,2,expert_verified
16.0,7.999999999999988,1234.0,0.3300000000000002,14.900000000000002,94.0,43.5,100.0,6.999999999999997,7.999999999999998,8.0,7.999999999999979,70.0,2.0,2,expert_verified
16.0,0.0,642.9999999999998,0.0,13.299999999999994,94.0,35.3,96.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2,expert_verified
16.0,0.0,665.9999999999997,0.0,13.699999999999996,94.0,39.2,96.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2,expert_verified
16.0,7.999999999999988,1219.0,-0.12,15.299999999999994,94.0,40.79999999999999,92.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2,expert_verified
16.0,0.0,667.9999999999998,0.0,12.899999999999991,94.0,24.7,92.0,6.999999999999997,7.999999999999998,8.0,7.999999999999979,70.0,1.0,2,expert_verified
16.0,5.999999999999995,1004.9999999999998,-0.19,13.299999999999994,94.0,21.199999999999992,88.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2,expert_verified
16.0,5.999999999999995,1089.9999999999995,-0.2199999999999998,14.099999999999998,94.0,26.7,84.0,6.999999999999997,7.999999999999998,8.0,11.99999999999998,70.0,2.0,2,expert_verified
16.0,0.0,670.9999999999999,0.0,12.899999999999991,94.0,25.500000000000004,84.0,6.999999999999997,7.999999999999998,8.0,11.99999999999998,70.0,2.0,2,expert_verified
16.0,0.0,656.9999999999998,0.0,12.899999999999991,94.0,28.6,83.0,6.999999999999997,7.999999999999998,8.0,11.99999999999998,70.0,2.0,2,expert_verified
16.0,0.0,779.0,0.0,12.899999999999991,94.0,28.6,83.0,6.999999999999997,7.999999999999998,8.0,11.99999999999998,70.0,2.0,2,expert_verified
16.0,18.999999999999996,1499.9999999999998,0.2800000000000002,18.399999999999995,94.0,62.0,85.0,6.999999999999997,7.999999999999998,8.0,10.999999999999991,70.0,2.0,2,expert_verified
16.0,30.0,2248.0,0.5799999999999998,25.5,94.0,63.50000000000001,85.0,6.999999999999997,7.999999999999998,8.0,10.999999999999991,70.0,2.0,2,expert_verified
16.0,5.999999999999995,941.0,0.0,14.099999999999998,94.0,29.0,104.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2,expert_verified
16.0,5.999999999999995,997.0,-0.1100000000000002,14.099999999999998,94.0,29.0,104.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2,expert_verified
16.0,2.9999999999999907,1020.0,0.2600000000000001,14.5,94.0,36.9,104.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2,expert_verified
16.0,0.0,0.0,0.0,25.5,94.0,0.0,101.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2,expert_verified
18.0,0.0,663.0,0.0,12.899999999999991,95.0,23.9,76.0,6.999999999999997,3.999999999999999,8.8,8.999999999999991,70.0,0.0,2,expert_verified
18.0,0.9999999999999968,844.9999999999998,-0.24,13.299999999999994,98.0,39.6,91.0,6.999999999999997,3.999999999999999,8.8,8.999999999999991,70.0,0.0,2,expert_verified
18.0,33.99999999999999,2644.0,0.9699999999999996,31.8,98.0,86.7,96.0,6.999999999999997,3.999999999999999,8.8,9.99999999999998,70.0,0.0,2,expert_verified
18.0,39.99999999999999,2079.0,0.3800000000000001,47.8,98.0,87.5,96.0,6.999999999999997,3.999999999999999,8.8,8.999999999999991,70.0,0.0,2,expert_verified
18.0,45.99999999999999,2242.0000000000005,0.0,16.5,98.0,23.1,96.0,6.999999999999997,3.999999999999999,8.8,10.999999999999991,70.0,0.0,2,expert_verified
18.0,45.99999999999999,2277.0,-0.2499999999999997,16.5,97.0,22.4,93.0,6.999999999999997,3.999999999999999,8.8,10.999999999999991,70.0,0.0,2,expert_verified
18.0,37.0,1764.9999999999998,-1.1900000000000002,15.299999999999994,96.0,22.699999999999992,93.0,6.999999999999997,3.999999999999999,8.8,10.999999999999991,70.0,0.0,2,expert_verified
18.0,45.99999999999999,2184.0,0.6900000000000002,26.3,95.0,65.5,93.0,6.999999999999997,3.999999999999999,8.8,11.99999999999998,70.0,1.0,2,expert_verified
19.0,70.0,3315.0,0.4700000000000002,71.0,91.0,94.5,92.0,6.999999999999997,5.6,9.599999999999998,27.0,70.0,2.0,2,expert_verified
19.0,80.0,2909.0,0.0,18.800000000000004,92.0,27.8,88.0,6.999999999999997,5.6,9.599999999999998,16.999999999999996,70.0,0.0,2,expert_verified
19.0,90.0,3235.0,0.2199999999999998,83.9,93.0,96.1,85.0,6.999999999999997,5.6,9.599999999999998,7.999999999999979,90.0,0.0,2,expert_verified
19.0,90.0,2586.0,0.0,85.5,94.0,92.2,88.0,6.999999999999997,5.6,9.599999999999998,38.99999999999998,90.0,4.0,2,expert_verified
19.0,86.0,2472.0,0.0,85.5,94.0,93.3,87.0,6.999999999999997,5.6,9.599999999999998,10.999999999999991,70.0,0.0,2,expert_verified
19.0,86.0,2460.0,0.0,85.5,94.0,93.3,85.0,6.999999999999997,5.6,9.599999999999998,7.999999999999979,70.0,0.0,2,expert_verified
19.0,81.0,2324.0,0.0,85.1,94.0,93.3,83.0,6.999999999999997,5.6,9.599999999999998,15.999999999999982,90.0,0.0,1,expert_verified
19.0,84.00000000000001,2400.0,-0.4099999999999999,60.79999999999998,94.0,90.6,84.0,6.999999999999997,5.6,9.599999999999998,11.99999999999998,90.0,0.0,1,expert_verified
19.0,75.99999999999999,2777.0000000000005,0.0,85.1,94.0,91.4,81.0,6.999999999999997,5.6,9.599999999999998,6.999999999999991,70.0,0.0,1,expert_verified
19.0,93.0,3347.0,0.1999999999999997,71.79999999999998,94.0,97.3,85.0,6.999999999999997,5.6,9.599999999999998,12.999999999999996,70.0,1.0,3,expert_verified
19.0,93.0,3355.0,0.19,83.1,94.0,99.6,85.0,6.999999999999997,5.6,9.599999999999998,12.999999999999996,70.0,1.0,3,expert_verified
19.0,85.0,2411.0,0.0,49.4,94.0,59.20000000000001,87.0,6.999999999999997,5.6,9.599999999999998,44.0,90.0,1.0,2,expert_verified
19.0,84.00000000000001,2396.0,0.0,85.1,94.0,92.9,85.0,6.999999999999997,5.6,9.599999999999998,56.0,70.0,2.0,2,expert_verified
19.0,85.0,2424.0,0.0,85.5,94.0,92.9,83.0,6.999999999999997,5.6,9.599999999999998,19.0,70.0,1.0,2,expert_verified
19.0,85.0,2440.0,0.0,84.7,94.0,92.5,85.0,6.999999999999997,5.6,9.599999999999998,0.999999999999988,70.0,0.0,2,expert_verified
19.0,86.0,2462.0,0.0,85.5,94.0,92.5,84.0,6.999999999999997,6.4,4.799999999999998,16.999999999999996,90.0,0.0,1,expert_verified
19.0,50.00000000000001,2390.0,0.1699999999999999,81.2,94.0,92.5,81.0,6.999999999999997,6.4,4.799999999999998,248.0,70.0,11.0,3,expert_verified
19.0,47.99999999999999,2286.0,-0.1800000000000003,62.7,94.0,92.2,81.0,6.999999999999997,6.4,4.799999999999998,238.0,70.0,11.0,3,expert_verified
19.0,45.99999999999999,2263.0,-0.1499999999999998,79.2,94.0,92.2,81.0,6.999999999999997,6.4,4.799999999999998,214.0,70.0,11.0,3,expert_verified
19.0,47.99999999999999,2330.0,0.1800000000000003,56.5,95.0,76.1,85.0,6.999999999999997,6.4,4.799999999999998,14.999999999999996,70.0,1.0,2,expert_verified
19.0,53.99999999999999,2552.0,0.6999999999999998,65.1,95.0,89.8,85.0,6.999999999999997,6.4,4.799999999999998,15.999999999999982,70.0,1.0,2,expert_verified
19.0,84.00000000000001,3015.9999999999995,0.4599999999999998,66.69999999999999,94.0,90.6,84.0,6.999999999999997,6.4,4.799999999999998,52.0,80.0,2.0,3,expert_verified
19.0,87.0,3143.0,0.36,17.299999999999994,94.0,20.8,84.0,6.999999999999997,6.4,4.799999999999998,52.99999999999999,80.0,2.0,3,expert_verified
19.0,86.0,3118.0,-0.2300000000000003,17.599999999999998,93.0,20.0,83.0,6.999999999999997,6.4,4.799999999999998,52.0,80.0,2.0,3,expert_verified
19.0,85.0,3056.0,-0.2300000000000003,17.999999999999996,92.0,25.1,83.0,6.999999999999997,6.4,4.799999999999998,52.0,80.0,2.0,3,expert_verified
19.0,73.0,2607.0,-0.7100000000000003,17.299999999999994,92.0,25.1,84.0,6.999999999999997,6.4,4.799999999999998,10.999999999999991,90.0,2.0,2,expert_verified
19.0,87.0,3146.0000000000005,0.0,18.399999999999995,92.0,25.500000000000004,85.0,6.999999999999997,6.4,4.799999999999998,12.999999999999996,90.0,2.0,2,expert_verified
19.0,78.0,2926.0,-0.3399999999999998,36.1,91.0,59.99999999999999,84.0,6.999999999999997,6.4,4.799999999999998,35.99999999999999,90.0,0.0,2,expert_verified
19.0,91.0,3275.0000000000005,0.55,69.8,91.0,94.9,84.0,6.999999999999997,6.4,4.799999999999998,39.99999999999999,90.0,0.0,2,expert_verified
19.0,93.0,3360.0,0.4700000000000002,63.5,91.0,83.1,84.0,6.999999999999997,6.4,4.799999999999998,38.99999999999998,90.0,0.0,2,expert_verified
19.0,93.0,3360.0,0.0,17.999999999999996,91.0,20.8,84.0,6.999999999999997,6.4,4.799999999999998,38.99999999999998,70.0,0.0,3,expert_verified
19.0,97.0,3492.0,0.5200000000000002,31.0,92.0,89.4,85.0,6.999999999999997,6.4,4.799999999999998,10.999999999999991,70.0,0.0,3,expert_verified
19.0,91.0,3264.0,0.5000000000000001,28.6,90.0,74.5,89.0,6.999999999999997,6.4,4.799999999999998,15.999999999999982,70.0,0.0,3,expert_verified
19.0,93.0,3346.0,0.36,69.4,92.0,95.3,88.0,6.999999999999997,6.4,4.799999999999998,8.999999999999991,70.0,0.0,3,expert_verified
19.0,97.0,2786.0,-0.6900000000000002,17.599999999999998,92.0,24.7,93.0,6.999999999999997,6.4,4.799999999999998,2.999999999999989,80.0,0.0,2,expert_verified
19.0,99.0,2852.0,0.3500000000000002,26.3,91.0,66.3,92.0,6.999999999999997,6.4,4.799999999999998,3.999999999999977,70.0,0.0,2,expert_verified
19.0,70.0,2543.0,-0.24,28.2,93.0,73.7,88.0,6.999999999999997,6.4,4.799999999999998,16.999999999999996,90.0,0.0,1,expert_verified
19.0,73.0,2599.0,0.5900000000000003,30.59999999999999,92.0,68.6,89.0,6.999999999999997,6.4,4.799999999999998,15.999999999999982,90.0,0.0,1,expert_verified
19.0,82.0,2956.0,0.8000000000000005,31.8,91.0,79.2,91.0,6.999999999999997,6.4,4.799999999999998,12.999999999999996,70.0,0.0,2,expert_verified
19.0,90.0,3232.0,-0.4700000000000002,18.800000000000004,91.0,25.1,92.0,6.999999999999997,6.4,4.799999999999998,11.99999999999998,90.0,0.0,2,expert_verified
19.0,87.0,3192.0,-1.12,18.399999999999995,90.0,24.7,85.0,6.999999999999997,6.4,4.799999999999998,3.999999999999977,80.0,0.0,2,expert_verified
19.0,109.0,3141.0,-0.5700000000000002,17.999999999999996,94.0,24.3,88.0,6.999999999999997,6.4,4.799999999999998,5.999999999999978,80.0,0.0,2,expert_verified
19.0,102.0,2890.0,-0.48,17.599999999999998,91.0,23.1,88.0,6.999999999999997,6.4,4.799999999999998,1.999999999999976,90.0,0.0,2,expert_verified
19.0,102.0,2939.0,-0.9699999999999996,17.999999999999996,91.0,23.9,89.0,6.999999999999997,6.4,4.799999999999998,5.999999999999978,80.0,0.0,2,expert_verified
19.0,87.0,2525.0,-0.1699999999999999,16.899999999999995,92.0,22.699999999999992,89.0,6.999999999999997,6.4,4.799999999999998,8.999999999999991,90.0,0.0,1,expert_verified
19.0,84.00000000000001,2428.0,-0.6999999999999998,16.899999999999995,92.0,22.4,81.0,6.999999999999997,6.4,0.0,5.999999999999978,90.0,0.0,1,expert_verified
19.0,90.0,2554.0,0.1800000000000003,17.299999999999994,93.0,23.1,88.0,6.999999999999997,6.4,0.0,9.99999999999998,90.0,0.0,1,expert_verified
19.0,104.0,3005.0,-0.7299999999999996,17.999999999999996,92.0,24.7,85.0,6.999999999999997,6.4,0.0,7.999999999999979,90.0,0.0,2,expert_verified
19.0,97.0,2772.0,-0.6799999999999997,17.599999999999998,91.0,23.9,85.0,6.999999999999997,6.4,0.0,9.99999999999998,80.0,0.0,1,expert_verified
19.0,91.0,2593.0,0.5400000000000004,56.89999999999999,91.0,89.4,88.0,6.999999999999997,6.4,0.0,87.0,60.0,3.0,2,expert_verified
19.0,74.0,2113.0,-0.7299999999999996,16.099999999999998,92.0,20.8,87.0,6.999999999999997,6.4,0.0,13.999999999999982,60.0,0.0,1,expert_verified
19.0,85.0,2446.0,-0.4500000000000002,16.899999999999995,91.0,23.5,91.0,6.999999999999997,6.4,0.0,14.999999999999996,70.0,0.0,1,expert_verified
19.0,59.99999999999999,1696.0,-0.1499999999999998,14.900000000000002,91.0,21.59999999999999,91.0,6.999999999999997,6.4,0.0,10.999999999999991,90.0,0.0,1,expert_verified
19.0,87.0,2506.0,-0.96,16.899999999999995,90.0,22.699999999999992,89.0,6.999999999999997,6.4,4.799999999999998,88.99999999999999,50.0,4.0,3,expert_verified
19.0,75.99999999999999,2222.9999999999995,-1.1400000000000003,16.5,90.0,21.59999999999999,89.0,6.999999999999997,6.4,4.799999999999998,90.0,50.0,4.0,3,expert_verified
19.0,72.0,2619.0,0.1999999999999997,20.0,91.0,40.39999999999999,91.0,6.999999999999997,6.4,4.799999999999998,167.0,50.0,7.0,3,expert_verified
19.0,75.0,2725.0,-0.5700000000000002,17.299999999999994,94.0,23.1,93.0,6.999999999999997,6.4,4.799999999999998,185.0,60.0,7.0,3,expert_verified
19.0,69.0,2558.0,-0.8500000000000004,16.899999999999995,94.0,22.4,88.0,6.999999999999997,6.4,4.799999999999998,186.0,60.0,7.0,3,expert_verified
19.0,66.0,2399.0,-0.2300000000000003,32.5,94.0,76.9,88.0,6.999999999999997,6.4,4.799999999999998,186.0,60.0,7.0,3,expert_verified
19.0,75.0,2747.0,0.2300000000000003,22.0,91.0,76.9,81.0,6.999999999999997,6.4,4.799999999999998,105.0,60.0,7.0,3,expert_verified
19.0,81.0,2902.0,0.48,65.1,91.0,90.2,85.0,6.999999999999997,6.4,4.799999999999998,106.0,60.0,3.0,3,expert_verified
19.0,84.00000000000001,3003.0,0.4899999999999996,67.1,92.0,90.2,85.0,6.999999999999997,6.4,4.799999999999998,106.0,60.0,3.0,4,expert_verified
19.0,84.00000000000001,3043.0,0.2499999999999997,65.1,92.0,84.7,85.0,6.999999999999997,6.4,4.799999999999998,104.0,60.0,3.0,4,expert_verified
19.0,85.0,3113.0,0.2499999999999997,34.9,92.0,84.7,85.0,6.999999999999997,6.4,4.799999999999998,106.0,60.0,3.0,4,expert_verified
19.0,75.99999999999999,2763.0,0.0,72.5,92.0,89.8,85.0,6.999999999999997,6.4,0.0,7.999999999999979,60.0,1.0,1,expert_verified
19.0,79.0,2814.0000000000005,0.0,66.29999999999998,94.0,89.8,85.0,6.999999999999997,6.4,0.0,10.999999999999991,60.0,2.0,2,expert_verified
19.0,82.0,2995.0,0.24,85.5,93.0,93.3,85.0,6.999999999999997,6.4,0.0,35.0,60.0,0.0,2,expert_verified
19.0,91.0,3236.0,-0.6200000000000001,24.7,94.0,20.0,88.0,6.999999999999997,6.4,0.0,29.99999999999999,90.0,2.0,2,expert_verified
19.0,90.0,3218.9999999999995,0.2199999999999998,69.4,94.0,94.1,84.0,6.999999999999997,6.4,0.0,68.99999999999999,70.0,3.0,3,expert_verified
19.0,97.0,3503.0,-0.2300000000000003,18.800000000000004,94.0,25.1,81.0,6.999999999999997,6.4,0.0,35.0,70.0,2.0,3,expert_verified
19.0,90.0,3246.0,-0.2300000000000003,62.7,91.0,58.4,81.0,6.999999999999997,6.4,0.0,19.999999999999982,70.0,1.0,2,expert_verified
19.0,86.0,3132.0,-0.2499999999999997,67.79999999999998,94.0,91.79999999999998,80.0,6.999999999999997,6.4,0.0,19.0,70.0,1.0,2,expert_verified
19.0,75.99999999999999,3644.000000000001,0.0,29.4,94.0,78.8,84.0,6.999999999999997,6.4,0.0,1.999999999999976,90.0,0.0,1,expert_verified
19.0,70.0,2564.0,-0.4700000000000002,26.7,94.0,71.4,84.0,6.999999999999997,6.4,0.0,2.999999999999989,70.0,1.0,1,expert_verified
19.0,57.0,2746.0,0.1999999999999997,82.7,95.0,90.2,83.0,6.999999999999997,6.4,0.0,9.99999999999998,90.0,0.0,1,expert_verified
19.0,66.0,3102.0,-0.7299999999999996,17.999999999999996,95.0,23.9,87.0,6.999999999999997,6.4,0.0,15.999999999999982,80.0,1.0,2,expert_verified
19.0,79.0,2814.0000000000005,-0.48,17.299999999999994,91.0,23.1,85.0,6.999999999999997,6.4,0.0,4.99999999999999,90.0,0.0,1,expert_verified
19.0,86.0,3105.0,-0.2499999999999997,17.999999999999996,92.0,23.9,84.0,6.999999999999997,6.4,0.0,9.99999999999998,90.0,0.0,1,expert_verified
19.0,73.0,2627.0,-0.3699999999999996,17.299999999999994,91.0,22.4,85.0,6.999999999999997,6.4,0.0,15.999999999999982,90.0,1.0,1,expert_verified
19.0,82.0,2965.0,-0.2600000000000001,17.999999999999996,94.0,23.9,87.0,6.999999999999997,6.4,0.0,15.999999999999982,80.0,1.0,1,expert_verified
19.0,81.0,2915.0,0.43,68.6,93.0,90.2,87.0,6.999999999999997,6.4,0.0,19.0,80.0,1.0,1,expert_verified
19.0,73.0,2611.0000000000005,0.3300000000000002,57.6,94.0,88.6,80.0,6.999999999999997,6.4,0.0,0.999999999999988,90.0,0.0,1,expert_verified
19.0,67.0,3197.0,0.2300000000000003,18.399999999999995,92.0,25.1,85.0,6.999999999999997,6.4,0.0,9.99999999999998,80.0,0.0,1,expert_verified
19.0,67.0,2392.0,0.24,16.899999999999995,91.0,21.59999999999999,85.0,6.999999999999997,6.4,0.0,2.999999999999989,90.0,0.0,1,expert_verified
19.0,75.0,2710.0,0.0,17.299999999999994,91.0,24.3,88.0,6.999999999999997,6.4,0.0,8.999999999999991,90.0,0.0,1,expert_verified
19.0,78.0,2809.0,-0.24,17.599999999999998,91.0,23.9,85.0,6.999999999999997,6.4,0.0,3.999999999999977,90.0,0.0,1,expert_verified
19.0,37.0,2750.0,1.2299999999999998,17.999999999999996,93.0,28.6,84.0,6.999999999999997,6.4,0.0,82.99999999999999,90.0,3.0,2,expert_verified
19.0,30.0,2238.0,-0.4599999999999998,20.39999999999999,94.0,29.0,84.0,6.999999999999997,6.4,0.0,82.99999999999999,90.0,3.0,2,expert_verified
19.0,39.0,2884.0,0.9399999999999998,27.5,92.0,69.4,84.0,6.999999999999997,6.4,0.0,82.99999999999999,90.0,3.0,2,expert_verified
19.0,61.99999999999999,2919.0,0.0,27.5,92.0,67.8,85.0,6.999999999999997,6.4,0.0,81.0,90.0,3.0,2,expert_verified
19.0,66.0,3104.0,0.2499999999999997,25.5,94.0,40.39999999999999,87.0,6.999999999999997,6.4,0.0,12.999999999999996,70.0,1.0,2,expert_verified
19.0,69.0,3292.9999999999995,0.4599999999999998,34.9,94.0,85.9,87.0,6.999999999999997,6.4,0.0,6.999999999999991,70.0,1.0,1,expert_verified
19.0,85.0,3058.0,0.5200000000000002,27.5,94.0,58.0,91.0,35.0,7.999999999999998,0.0,0.0,90.0,0.0,1,expert_verified
19.0,88.0,3140.0,-0.67,18.399999999999995,92.0,25.1,80.0,35.0,7.999999999999998,0.0,13.999999999999982,80.0,0.0,2,expert_verified
19.0,86.0,3116.0,-0.2699999999999998,17.599999999999998,92.0,20.0,80.0,35.0,7.999999999999998,0.0,11.99999999999998,80.0,0.0,2,expert_verified
19.0,81.0,2942.0,0.2600000000000001,17.999999999999996,91.0,23.9,83.0,35.0,7.999999999999998,0.0,6.999999999999991,60.0,0.0,2,expert_verified
19.0,98.0,2808.0,0.2499999999999997,17.299999999999994,91.0,22.699999999999992,85.0,35.0,7.999999999999998,0.0,4.99999999999999,60.0,0.0,2,expert_verified
19.0,97.0,2755.0,-0.2300000000000003,17.299999999999994,91.0,22.699999999999992,87.0,35.0,7.999999999999998,0.0,0.999999999999988,90.0,0.0,1,expert_verified
19.0,99.0,2820.0,0.2300000000000003,37.60000000000001,91.0,77.3,88.0,35.0,7.999999999999998,0.0,4.99999999999999,50.0,0.0,2,expert_verified
19.0,81.0,2345.0,-0.24,54.9,93.0,91.4,81.0,35.0,7.999999999999998,0.0,4.99999999999999,90.0,0.0,1,expert_verified
19.0,82.0,2978.0,0.2300000000000003,70.2,94.0,90.2,79.0,35.0,7.999999999999998,0.0,4.99999999999999,60.0,0.0,2,expert_verified
19.0,82.0,2963.0,-0.2199999999999998,19.59999999999999,94.0,35.7,80.0,35.0,7.999999999999998,0.0,4.99999999999999,70.0,0.0,1,expert_verified
19.0,78.0,2806.0,-0.3500000000000002,82.7,94.0,90.6,79.0,35.0,7.999999999999998,0.0,4.99999999999999,70.0,0.0,1,expert_verified
19.0,72.0,2586.0,-0.7499999999999998,18.800000000000004,94.0,35.3,78.0,35.0,7.999999999999998,0.0,2.999999999999989,60.0,0.0,1,expert_verified
19.0,78.0,3086.0,0.0,79.6,94.0,91.0,83.0,18.0,3.2,8.8,0.999999999999988,70.0,0.0,3,expert_verified
19.0,82.0,2975.0,-0.48,17.999999999999996,94.0,24.3,84.0,18.0,3.2,8.8,2.999999999999989,70.0,0.0,2,expert_verified
19.0,80.0,2874.0,0.6400000000000002,62.39999999999999,94.0,74.1,84.0,18.0,3.2,8.8,6.999999999999991,60.0,1.0,3,expert_verified
19.0,75.99999999999999,2770.0,-0.5700000000000002,17.599999999999998,94.0,24.3,84.0,18.0,3.2,8.8,7.999999999999979,60.0,1.0,3,expert_verified
19.0,67.0,2466.0,-1.1400000000000003,16.899999999999995,93.0,23.1,84.0,18.0,3.2,8.8,8.999999999999991,60.0,1.0,3,expert_verified
19.0,66.0,2366.0,-0.4899999999999996,16.5,92.0,22.4,84.0,18.0,3.2,8.8,11.99999999999998,60.0,1.0,3,expert_verified
19.0,63.0,2312.0,-0.4700000000000002,16.5,92.0,21.999999999999996,83.0,18.0,3.2,8.8,68.99999999999999,50.0,9.0,4,expert_verified
19.0,61.99999999999999,2268.0,-0.7600000000000002,16.5,92.0,22.4,83.0,18.0,3.2,8.8,73.99999999999999,50.0,9.0,4,expert_verified
19.0,30.999999999999996,1277.9999999999998,-1.5100000000000002,14.5,92.0,35.3,81.0,18.0,3.2,8.8,94.0,50.0,9.0,3,expert_verified
19.0,19.99999999999999,1591.0,-0.4500000000000002,14.5,92.0,20.0,81.0,18.0,3.2,8.8,95.0,50.0,9.0,3,expert_verified
19.0,11.99999999999999,1154.9999999999998,-1.2100000000000004,13.699999999999996,93.0,21.59999999999999,83.0,18.0,3.2,8.8,96.0,50.0,9.0,3,expert_verified
19.0,6.999999999999991,957.0,-1.3700000000000003,13.699999999999996,94.0,23.5,83.0,18.0,3.2,8.8,96.0,50.0,9.0,3,expert_verified
19.0,1.9999999999999936,981.0,-0.5799999999999998,13.699999999999996,94.0,24.3,83.0,18.0,3.2,8.8,96.0,50.0,9.0,3,expert_verified
19.0,5.999999999999995,1000.9999999999998,-0.2300000000000003,13.699999999999996,94.0,25.89999999999999,83.0,18.0,3.2,8.8,96.0,50.0,9.0,3,expert_verified
19.0,5.999999999999995,986.0,0.0,13.699999999999996,95.0,24.7,87.0,18.0,3.2,8.8,96.0,50.0,9.0,4,expert_verified
19.0,5.999999999999995,971.0,-0.2199999999999998,13.699999999999996,95.0,25.500000000000004,87.0,18.0,3.2,8.8,96.0,50.0,9.0,4,expert_verified
19.0,6.999999999999991,1062.9999999999995,0.0,14.900000000000002,95.0,56.49999999999999,87.0,18.0,3.2,8.8,96.0,50.0,9.0,4,expert_verified
19.0,14.999999999999991,1918.0,0.6900000000000002,31.4,95.0,82.0,87.0,18.0,3.2,8.8,96.0,50.0,9.0,3,expert_verified
19.0,23.99999999999999,3305.0,2.27,34.1,95.0,83.5,87.0,18.0,3.2,8.8,96.0,50.0,9.0,4,expert_verified
19.0,30.0,3358.0,1.12,33.3,94.0,92.5,85.0,18.0,3.2,8.8,95.0,50.0,9.0,4,expert_verified
19.0,35.99999999999999,2624.0,1.3800000000000003,53.3,94.0,90.2,85.0,18.0,3.2,8.8,94.0,50.0,9.0,3,expert_verified
19.0,37.99999999999999,2868.9999999999995,0.1400000000000001,16.899999999999995,92.0,22.699999999999992,85.0,18.0,3.2,8.8,92.0,50.0,9.0,3,expert_verified
19.0,37.99999999999999,2838.0,-0.2300000000000003,17.299999999999994,92.0,21.59999999999999,85.0,18.0,3.2,8.8,93.0,50.0,9.0,3,expert_verified
19.0,37.99999999999999,2828.0,0.4399999999999997,40.8,93.0,82.4,87.0,18.0,3.2,8.8,93.0,50.0,9.0,3,expert_verified
19.0,30.0,2275.0,-0.3699999999999996,18.800000000000004,94.0,34.9,85.0,18.0,3.2,8.8,94.0,50.0,9.0,3,expert_verified
19.0,30.0,2258.0,-0.2100000000000001,19.59999999999999,94.0,36.1,89.0,18.0,3.2,8.8,94.0,50.0,9.0,3,expert_verified
19.0,30.999999999999996,2294.0,0.24,18.399999999999995,94.0,34.9,91.0,18.0,3.2,8.8,96.0,50.0,9.0,3,expert_verified
19.0,33.99999999999999,2608.0,0.43,23.1,94.0,54.1,88.0,18.0,3.2,8.8,95.0,50.0,9.0,3,expert_verified
19.0,43.99999999999999,3272.0,0.7100000000000003,29.4,94.0,73.7,84.0,18.0,3.2,8.8,94.0,50.0,9.0,4,expert_verified
